Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
13246,188319550.00,06,00
13247,188321150.00,80,00
13248,188322750.00,0B,00
13249,188551500.00,42,00
13250,188553100.00,07,00
13251,188554700.00,80,00
13252,188556300.00,06,00
13253,188557900.00,80,00
13254,188559500.00,0B,00
13255,188561100.00,80,00
13256,188562700.00,03,00
13257,188564300.00,80,00
13258,188565910.00,06,00
13259,188567500.00,7E,00
13260,188569100.00,FA,00
13261,188570700.00,42,00
13262,188572310.00,00,00
13263,188573900.00,00,00
13264,188575500.00,06,00
13265,188577100.00,80,00
13266,188578700.00,0B,00
13267,188807510.00,C6,00
13268,188809110.00,0F,00
13269,188810710.00,80,00
13270,188812310.00,0F,00
13271,188813910.00,80,00
13272,188815510.00,1F,00
13273,188817110.00,80,00
13274,188818710.00,07,00
13275,188820310.00,80,00
13276,188821910.00,0F,00
13277,188823510.00,FF,00
13278,188825110.00,FF,00
13279,188826710.00,C6,00
13280,188828310.00,00,00
13281,188829910.00,00,00
13282,188831510.00,0F,00
13283,188833110.00,80,00
13284,188834710.00,1F,00
13285,189063510.00,42,00
13286,189065110.00,07,00
13287,189066710.00,80,00
13288,189068310.00,06,00
13289,189069910.00,80,00
13290,189071510.00,0B,00
13291,189073110.00,80,00
13292,189074710.00,04,00
13293,189076310.00,00,00
13294,189077910.00,06,00
13295,189079510.00,68,00
13296,189081110.00,E2,00
13297,189082710.00,C2,00
13298,189084310.00,00,00
13299,189085910.00,00,00
13300,189087510.00,06,00
13301,189089110.00,80,00
13302,189090710.00,0B,00
13303,189319560.00,42,00
13304,189321160.00,07,00
13305,189322760.00,80,00
13306,189324360.00,06,00
13307,189325960.00,80,00
13308,189327560.00,0B,00
13309,189329160.00,80,00
13310,189330760.00,04,00
13311,189332360.00,00,00
13312,189333960.00,06,00
13313,189335560.00,68,00
13314,189337160.00,E2,00
13315,189338760.00,C2,00
13316,189340360.00,00,00
13317,189341960.00,00,00
13318,189343560.00,06,00
13319,189345160.00,80,00
13320,189346760.00,0B,00
13321,189575510.00,42,00
13322,189577110.00,07,00
13323,189578710.00,80,00
13324,189580310.00,06,00
13325,189581910.00,80,00
13326,189583510.00,0B,00
13327,189585110.00,80,00
13328,189586710.00,04,00
13329,189588310.00,00,00
13330,189589910.00,06,00
13331,189591510.00,68,00
13332,189593110.00,E2,00
13333,189594710.00,C2,00
13334,189596310.00,00,00
13335,189597910.00,00,00
13336,189599510.00,06,00
13337,189601110.00,80,00
13338,189602710.00,0B,00
13339,189831510.00,42,00
13340,189833110.00,07,00
13341,189834710.00,80,00
13342,189836310.00,06,00
13343,189837910.00,80,00
13344,189839510.00,0B,00
13345,189841110.00,80,00
13346,189842710.00,04,00
13347,189844310.00,00,00
13348,189845910.00,06,00
13349,189847510.00,68,00
13350,189849110.00,E2,00
13351,189850710.00,C2,00
13352,189852310.00,00,00
13353,189853910.00,00,00
13354,189855510.00,06,00
13355,189857110.00,80,00
13356,189858710.00,0B,00
13357,190087510.00,42,00
13358,190089110.00,07,00
13359,190090710.00,80,00
13360,190092310.00,06,00
13361,190093910.00,80,00
13362,190095510.00,0B,00
13363,190097110.00,00,00
13364,190098710.00,04,00
13365,190100310.00,00,00
13366,190101910.00,06,00
13367,190103510.00,3D,00
13368,190105110.00,CA,00
13369,190106710.00,42,00
13370,190108310.00,00,00
13371,190109910.00,00,00
13372,190111510.00,06,00
13373,190113110.00,80,00
13374,190114710.00,0B,00
13375,190343560.00,46,00
13376,190345160.00,07,00
13377,190346770.00,80,00
13378,190348360.00,06,00
13379,190349960.00,80,00
13380,190351560.00,0F,00
13381,190353160.00,80,00
13382,190354760.00,04,00
13383,190356360.00,00,00
13384,190357960.00,07,00
13385,190359570.00,C1,00
13386,190361170.00,F2,00
13387,190362760.00,46,00
13388,190364360.00,00,00
13389,190365960.00,00,00
13390,190367560.00,06,00
13391,190369160.00,80,00
13392,190370770.00,0B,00
13393,190599520.00,C6,00
13394,190601120.00,0F,00
13395,190602720.00,80,00
13396,190604320.00,0F,00
13397,190605920.00,80,00
13398,190607520.00,1F,00
13399,190609120.00,80,00
13400,190610720.00,0C,00
13401,190612320.00,00,00
13402,190613920.00,0E,00
13403,190615520.00,F9,00
13404,190617120.00,E7,00
13405,190618720.00,C6,00
13406,190620320.00,00,00
13407,190621920.00,00,00
13408,190623520.00,0F,00
13409,190625120.00,80,00
13410,190626720.00,1F,00
13411,190855520.00,42,00
13412,190857120.00,07,00
13413,190858720.00,80,00
13414,190860320.00,06,00
13415,190861920.00,80,00
13416,190863520.00,0B,00
13417,190865120.00,80,00
13418,190866720.00,04,00
13419,190868320.00,00,00
13420,190869920.00,06,00
13421,190871520.00,68,00
13422,190873120.00,E2,00
13423,190874720.00,C2,00
13424,190876320.00,00,00
13425,190877920.00,00,00
13426,190879520.00,06,00
13427,190881120.00,80,00
13428,190882720.00,0B,00
13429,191111520.00,42,00
13430,191113120.00,07,00
13431,191114720.00,80,00
13432,191116320.00,06,00
13433,191117920.00,80,00
13434,191119520.00,0B,00
13435,191121120.00,80,00
13436,191122720.00,04,00
13437,191124320.00,00,00
13438,191125920.00,06,00
13439,191127520.00,68,00
13440,191129120.00,E2,00
13441,191130720.00,C2,00
13442,191132320.00,00,00
13443,191133920.00,00,00
13444,191135520.00,06,00
13445,191137120.00,80,00
13446,191138720.00,0B,00
13447,191367570.00,42,00
13448,191369170.00,07,00
13449,191370770.00,80,00
13450,191372370.00,06,00
13451,191373970.00,80,00
13452,191375570.00,0B,00
13453,191377170.00,00,00
13454,191378770.00,04,00
13455,191380370.00,00,00
13456,191381970.00,06,00
13457,191383570.00,3D,00
13458,191385170.00,CA,00
13459,191386770.00,42,00
13460,191388370.00,00,00
13461,191389970.00,00,00
13462,191391570.00,06,00
13463,191393170.00,80,00
13464,191394770.00,0B,00
13465,191623520.00,42,00
13466,191625120.00,07,00
13467,191626720.00,80,00
13468,191628320.00,06,00
13469,191629920.00,80,00
13470,191631520.00,0B,00
13471,191633120.00,00,00
13472,191634720.00,04,00
13473,191636320.00,00,00
13474,191637920.00,06,00
13475,191639520.00,3D,00
13476,191641120.00,CA,00
13477,191642720.00,42,00
13478,191644320.00,00,00
13479,191645920.00,00,00
13480,191647520.00,06,00
13481,191649120.00,80,00
13482,191650720.00,0B,00
13483,191879520.00,42,00
13484,191881120.00,07,00
13485,191882720.00,80,00
13486,191884320.00,06,00
13487,191885920.00,80,00
13488,191887520.00,0B,00
13489,191889120.00,80,00
13490,191890720.00,04,00
13491,191892320.00,00,00
13492,191893920.00,06,00
13493,191895520.00,68,00
13494,191897120.00,E2,00
13495,191898720.00,C2,00
13496,191900320.00,00,00
13497,191901920.00,00,00
13498,191903520.00,06,00
13499,191905120.00,80,00
13500,191906720.00,0B,00
13501,192135520.00,42,00
13502,192137120.00,07,00
13503,192138720.00,80,00
13504,192140320.00,06,00
13505,192141920.00,80,00
13506,192143520.00,0B,00
13507,192145120.00,80,00
13508,192146730.00,03,00
13509,192148320.00,80,00
13510,192149920.00,06,00
13511,192151530.00,FE,00
13512,192153120.00,F8,00
13513,192154730.00,C2,00
13514,192156320.00,00,00
13515,192157920.00,00,00
13516,192159520.00,07,00
13517,192161130.00,00,00
13518,192162730.00,0B,00
13519,192391580.00,C6,00
13520,192393180.00,0F,00
13521,192394780.00,80,00
13522,192396380.00,0F,00
13523,192397980.00,80,00
13524,192399580.00,1F,00
13525,192401180.00,80,00
13526,192402780.00,0C,00
13527,192404380.00,00,00
13528,192405980.00,0E,00
13529,192407580.00,F9,00
13530,192409180.00,E7,00
13531,192410780.00,C6,00
13532,192412380.00,00,00
13533,192413980.00,00,00
13534,192415580.00,0F,00
13535,192417180.00,80,00
13536,192418780.00,1F,00
13537,192647530.00,42,00
13538,192649130.00,07,00
13539,192650730.00,80,00
13540,192652330.00,06,00
13541,192653930.00,80,00
13542,192655530.00,0B,00
13543,192657130.00,80,00
13544,192658730.00,04,00
13545,192660330.00,00,00
13546,192661930.00,06,00
13547,192663530.00,68,00
13548,192665130.00,E2,00
13549,192666730.00,C2,00
13550,192668330.00,00,00
13551,192669930.00,00,00
13552,192671530.00,06,00
13553,192673130.00,80,00
13554,192674730.00,0B,00
13555,192903530.00,42,00
13556,192905130.00,07,00
13557,192906730.00,80,00
13558,192908330.00,06,00
13559,192909930.00,80,00
13560,192911530.00,0B,00
13561,192913130.00,80,00
13562,192914730.00,04,00
13563,192916330.00,00,00
13564,192917930.00,06,00
13565,192919530.00,68,00
13566,192921130.00,E2,00
13567,192922730.00,C2,00
13568,192924330.00,00,00
13569,192925930.00,00,00
13570,192927530.00,06,00
13571,192929130.00,80,00
13572,192930730.00,0B,00
13573,193159530.00,42,00
13574,193161130.00,07,00
13575,193162730.00,80,00
13576,193164330.00,06,00
13577,193165930.00,80,00
13578,193167530.00,0B,00
13579,193169130.00,80,00
13580,193170730.00,04,00
13581,193172330.00,00,00
13582,193173930.00,06,00
13583,193175530.00,68,00
13584,193177130.00,E2,00
13585,193178730.00,C2,00
13586,193180330.00,00,00
13587,193181930.00,00,00
13588,193183530.00,06,00
13589,193185130.00,80,00
13590,193186730.00,0B,00
13591,193415530.00,42,00
13592,193417130.00,07,00
13593,193418730.00,80,00
13594,193420330.00,06,00
13595,193421930.00,80,00
13596,193423530.00,0B,00
13597,193425130.00,80,00
13598,193426730.00,04,00
13599,193428330.00,00,00
13600,193429930.00,06,00
13601,193431530.00,68,00
13602,193433130.00,E2,00
13603,193434730.00,C2,00
13604,193436330.00,00,00
13605,193437930.00,00,00
13606,193439530.00,06,00
13607,193441130.00,80,00
13608,193442730.00,0B,00
13609,193671530.00,42,00
13610,193673130.00,07,00
13611,193674730.00,80,00
13612,193676330.00,06,00
13613,193677930.00,80,00
13614,193679530.00,0B,00
13615,193681130.00,80,00
13616,193682730.00,04,00
13617,193684330.00,00,00
13618,193685930.00,06,00
13619,193687530.00,68,00
13620,193689130.00,E2,00
13621,193690730.00,C2,00
13622,193692330.00,00,00
13623,193693930.00,00,00
13624,193695530.00,06,00
13625,193697130.00,80,00
13626,193698730.00,0B,00
13627,193927530.00,42,00
13628,193929130.00,07,00
13629,193930740.00,80,00
13630,193932330.00,07,00
13631,193933930.00,80,00
13632,193935530.00,17,00
13633,193937130.00,80,00
13634,193938740.00,0C,00
13635,193940340.00,00,00
13636,193941940.00,06,00
13637,193943540.00,E0,00
13638,193945130.00,E6,00
13639,193946740.00,C4,00
13640,193948330.00,00,00
13641,193949930.00,00,00
13642,193951540.00,0F,00
13643,193953140.00,00,00
13644,193954740.00,1B,00
13645,194183540.00,C6,00
13646,194185140.00,07,00
13647,194186740.00,80,00
13648,194188340.00,0F,00
13649,194189940.00,80,00
13650,194191540.00,1F,00
13651,194193140.00,80,00
13652,194194740.00,0C,00
13653,194196340.00,00,00
13654,194197940.00,06,00
13655,194199540.00,F8,00
13656,194201140.00,E7,00
13657,194202740.00,C2,00
13658,194204340.00,00,00
13659,194205940.00,00,00
13660,194207540.00,0F,00
13661,194209140.00,80,00
13662,194210740.00,0F,00
13663,194439540.00,42,00
13664,194441140.00,07,00
13665,194442740.00,80,00
13666,194444340.00,06,00
13667,194445940.00,80,00
13668,194447540.00,0B,00
13669,194449140.00,00,00
13670,194450740.00,04,00
13671,194452340.00,00,00
13672,194453940.00,06,00
13673,194455540.00,B5,00
13674,194457140.00,DA,00
13675,194458740.00,C2,00
13676,194460340.00,00,00
13677,194461940.00,00,00
13678,194463540.00,06,00
13679,194465140.00,80,00
13680,194466740.00,0B,00
13681,194695540.00,42,00
13682,194697140.00,07,00
13683,194698740.00,80,00
13684,194700340.00,06,00
13685,194701940.00,80,00
13686,194703540.00,0B,00
13687,194705140.00,80,00
13688,194706740.00,04,00
13689,194708340.00,00,00
13690,194709940.00,06,00
13691,194711540.00,68,00
13692,194713140.00,E2,00
13693,194714740.00,C2,00
13694,194716340.00,00,00
13695,194717940.00,00,00
13696,194719540.00,06,00
13697,194721140.00,80,00
13698,194722740.00,0B,00
13699,194951540.00,42,00
13700,194953140.00,07,00
13701,194954740.00,80,00
13702,194956340.00,06,00
13703,194957940.00,80,00
13704,194959540.00,0B,00
13705,194961140.00,80,00
13706,194962740.00,04,00
13707,194964340.00,00,00
13708,194965940.00,06,00
13709,194967540.00,68,00
13710,194969140.00,E2,00
13711,194970740.00,C2,00
13712,194972340.00,00,00
13713,194973940.00,00,00
13714,194975540.00,06,00
13715,194977140.00,80,00
13716,194978740.00,0B,00
13717,195207590.00,42,00
13718,195209190.00,07,00
13719,195210790.00,80,00
13720,195212390.00,06,00
13721,195213990.00,80,00
13722,195215590.00,0B,00
13723,195217190.00,80,00
13724,195218790.00,04,00
13725,195220390.00,00,00
13726,195221990.00,06,00
13727,195223590.00,68,00
13728,195225190.00,E2,00
13729,195226790.00,C2,00
13730,195228390.00,00,00
13731,195229990.00,00,00
13732,195231590.00,06,00
13733,195233190.00,80,00
13734,195234790.00,0B,00
13735,195463540.00,42,00
13736,195465140.00,07,00
13737,195466740.00,80,00
13738,195468340.00,06,00
13739,195469940.00,80,00
13740,195471540.00,0B,00
13741,195473140.00,80,00
13742,195474740.00,04,00
13743,195476340.00,00,00
13744,195477940.00,06,00
13745,195479540.00,68,00
13746,195481140.00,E2,00
13747,195482740.00,C2,00
13748,195484340.00,00,00
13749,195485940.00,00,00
13750,195487540.00,06,00
13751,195489140.00,80,00
13752,195490740.00,0B,00
13753,195719540.00,42,00
13754,195721140.00,07,00
13755,195722740.00,80,00
13756,195724350.00,0F,00
13757,195725950.00,80,00
13758,195727550.00,1B,00
13759,195729140.00,80,00
13760,195730750.00,0C,00
13761,195732340.00,00,00
13762,195733950.00,0C,00
13763,195735550.00,F9,00
13764,195737150.00,C7,00
13765,195738750.00,86,00
13766,195740350.00,00,00
13767,195741940.00,00,00
13768,195743550.00,0F,00
13769,195745140.00,80,00
13770,195746750.00,07,00
13771,195975550.00,C6,00
13772,195977150.00,0F,00
13773,195978750.00,80,00
13774,195980350.00,0F,00
13775,195981950.00,80,00
13776,195983550.00,1F,00
13777,195985150.00,00,00
13778,195986750.00,0C,00
13779,195988350.00,00,00
13780,195989950.00,06,00
13781,195991550.00,3D,00
13782,195993150.00,DA,00
13783,195994750.00,42,00
13784,195996350.00,00,00
13785,195997950.00,00,00
13786,195999550.00,0F,00
13787,196001150.00,80,00
13788,196002750.00,0B,00
13789,196231600.00,42,00
13790,196233200.00,07,00
13791,196234800.00,80,00
13792,196236400.00,06,00
13793,196238000.00,80,00
13794,196239600.00,0B,00
13795,196241200.00,80,00
13796,196242800.00,04,00
13797,196244400.00,00,00
13798,196246000.00,06,00
13799,196247600.00,68,00
13800,196249200.00,E2,00
13801,196250800.00,C2,00
13802,196252400.00,00,00
13803,196254000.00,00,00
13804,196255600.00,06,00
13805,196257200.00,80,00
13806,196258800.00,0B,00
13807,196487550.00,42,00
13808,196489150.00,07,00
13809,196490750.00,80,00
13810,196492350.00,06,00
13811,196493950.00,80,00
13812,196495550.00,0B,00
13813,196497150.00,80,00
13814,196498750.00,04,00
13815,196500350.00,00,00
13816,196501950.00,06,00
13817,196503550.00,68,00
13818,196505150.00,E2,00
13819,196506750.00,C2,00
13820,196508350.00,00,00
13821,196509950.00,00,00
13822,196511550.00,06,00
13823,196513150.00,80,00
13824,196514750.00,0B,00
13825,196743550.00,42,00
13826,196745150.00,07,00
13827,196746750.00,80,00
13828,196748350.00,06,00
13829,196749950.00,80,00
13830,196751550.00,0B,00
13831,196753150.00,80,00
13832,196754750.00,04,00
13833,196756350.00,00,00
13834,196757950.00,06,00
13835,196759550.00,68,00
13836,196761150.00,E2,00
13837,196762750.00,C2,00
13838,196764350.00,00,00
13839,196765950.00,00,00
13840,196767550.00,06,00
13841,196769150.00,80,00
13842,196770750.00,0B,00
13843,196999550.00,42,00
13844,197001150.00,07,00
13845,197002750.00,80,00
13846,197004350.00,06,00
13847,197005950.00,80,00
13848,197007550.00,0B,00
13849,197009150.00,80,00
13850,197010750.00,04,00
13851,197012350.00,00,00
13852,197013950.00,06,00
13853,197015550.00,E0,00
13854,197017150.00,F2,00
13855,197018750.00,42,00
13856,197020350.00,00,00
13857,197021950.00,00,00
13858,197023550.00,06,00
13859,197025150.00,80,00
13860,197026750.00,0B,00
13861,197255600.00,42,00
13862,197257200.00,07,00
13863,197258800.00,80,00
13864,197260400.00,06,00
13865,197262000.00,80,00
13866,197263600.00,0B,00
13867,197265200.00,80,00
13868,197266800.00,04,00
13869,197268400.00,00,00
13870,197270000.00,06,00
13871,197271600.00,68,00
13872,197273200.00,E2,00
13873,197274800.00,C2,00
13874,197276400.00,00,00
13875,197278000.00,00,00
13876,197279600.00,06,00
13877,197281200.00,80,00
13878,197282800.00,0B,00
13879,197511550.00,42,00
13880,197513160.00,0F,00
13881,197514760.00,80,00
13882,197516360.00,0E,00
13883,197517960.00,00,00
13884,197519560.00,17,00
13885,197521160.00,80,00
13886,197522760.00,08,00
13887,197524360.00,00,00
13888,197525960.00,0C,00
13889,197527560.00,7D,00
13890,197529160.00,F6,00
13891,197530760.00,C6,00
13892,197532360.00,00,00
13893,197533960.00,00,00
13894,197535560.00,0C,00
13895,197537160.00,00,00
13896,197538760.00,1F,00
13897,197767560.00,C6,00
13898,197769160.00,0F,00
13899,197770760.00,80,00
13900,197772360.00,06,00
13901,197773960.00,80,00
13902,197775560.00,0B,00
13903,197777160.00,80,00
13904,197778760.00,04,00
13905,197780360.00,00,00
13906,197781960.00,0E,00
13907,197783560.00,69,00
13908,197785160.00,E2,00
13909,197786760.00,C2,00
13910,197788360.00,00,00
13911,197789960.00,00,00
13912,197791560.00,07,00
13913,197793160.00,80,00
13914,197794760.00,0B,00
13915,198023560.00,42,00
13916,198025160.00,07,00
13917,198026760.00,80,00
13918,198028360.00,06,00
13919,198029960.00,80,00
13920,198031560.00,0B,00
13921,198033160.00,00,00
13922,198034760.00,04,00
13923,198036360.00,00,00
13924,198037960.00,06,00
13925,198039560.00,3D,00
13926,198041160.00,CA,00
13927,198042760.00,42,00
13928,198044360.00,00,00
13929,198045960.00,00,00
13930,198047560.00,06,00
13931,198049160.00,80,00
13932,198050760.00,0B,00
13933,198279610.00,42,00
13934,198281210.00,07,00
13935,198282810.00,80,00
13936,198284410.00,06,00
13937,198286010.00,80,00
13938,198287610.00,0B,00
13939,198289210.00,00,00
13940,198290810.00,04,00
13941,198292410.00,00,00
13942,198294010.00,06,00
13943,198295610.00,3D,00
13944,198297210.00,CA,00
13945,198298810.00,42,00
13946,198300410.00,00,00
13947,198302010.00,00,00
13948,198303610.00,06,00
13949,198305210.00,80,00
13950,198306810.00,0B,00
13951,198535560.00,42,00
13952,198537160.00,07,00
13953,198538760.00,80,00
13954,198540360.00,06,00
13955,198541960.00,80,00
13956,198543560.00,0B,00
13957,198545160.00,80,00
13958,198546760.00,04,00
13959,198548360.00,00,00
13960,198549960.00,06,00
13961,198551560.00,68,00
13962,198553160.00,E2,00
13963,198554760.00,C2,00
13964,198556360.00,00,00
13965,198557960.00,00,00
13966,198559560.00,06,00
13967,198561160.00,80,00
13968,198562760.00,0B,00
13969,198791560.00,42,00
13970,198793160.00,07,00
13971,198794760.00,80,00
13972,198796360.00,06,00
13973,198797960.00,80,00
13974,198799560.00,0B,00
13975,198801160.00,80,00
13976,198802760.00,04,00
13977,198804360.00,00,00
13978,198805960.00,06,00
13979,198807560.00,68,00
13980,198809160.00,E2,00
13981,198810760.00,C2,00
13982,198812360.00,00,00
13983,198813960.00,00,00
13984,198815560.00,06,00
13985,198817160.00,80,00
13986,198818760.00,0B,00
13987,199047560.00,42,00
13988,199049160.00,07,00
13989,199050760.00,80,00
13990,199052360.00,06,00
13991,199053960.00,80,00
13992,199055560.00,0B,00
13993,199057160.00,80,00
13994,199058760.00,04,00
